14 Oct 2023, 00:00:25,810 , 1000,    1,      56,     Baknhuc012,     199980,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,817 , 1000,    1,      56,      Rainbow03,     685080,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,824 , 1000,    1,      56, longbaochua090,      27720,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,832 , 1000,    1,      56,      Elisabeth,       1980,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,841 , 1000,    1,      56,   LongLanhLung,     698940,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,848 , 1000,    1,      56,      Chongzama,       1980,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,857 , 1000,    1,      56,        Aceline,       3960,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,866 , 1000,    1,      56,      AlifRezki,     857340,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,875 , 1000,    1,      56,    Banhducthit,       3960,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:25,885 , 1000,    1,      56, Kiemtienmuanha,     239580,     XDTT<,                   0,00:00:25 14-10-2023
14 Oct 2023, 00:00:46,428 , 1000,    1,      57,   MrTimeNguyen,       1000,     XDDC<,                '0;0,00:00:46 14-10-2023
14 Oct 2023, 00:00:46,436 , 1000,    1,      57,       Muadadoi,       1000,     XDDC<,                '0;4,00:00:46 14-10-2023
14 Oct 2023, 00:00:46,579 , 1000,    1,      57,       Algernon,      10000,     XDDC<,                '0;0,00:00:46 14-10-2023
14 Oct 2023, 00:00:46,727 , 1000,    1,      57,Ngocthienthan083,       1000,     XDDC<,                '0;4,00:00:46 14-10-2023
14 Oct 2023, 00:00:46,735 , 1000,    1,      57,        Adriene,       1000,     XDDC<,                '0;5,00:00:46 14-10-2023
14 Oct 2023, 00:00:47,028 , 1000,    1,      57,   MrTimeNguyen,       1000,     XDDC<,                '0;0,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,036 , 1000,    1,      57,      EmiuBacHo,       1000,     XDDC<,                '0;4,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,045 , 1000,    1,      57,       phichthu,       1000,     XDDC<,                '0;1,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,328 , 1000,    1,      57,     Cuutoidima,      10000,     XDDC<,                '0;1,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,336 , 1000,    1,      57,         Adalyn,      10000,     XDDC<,                '0;0,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,481 , 1000,    1,      57,    ngocthai728,       1000,     XDDC<,                '0;0,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,489 , 1000,    1,      57,      hungcamap,       1000,     XDDC<,                '0;3,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,496 , 1000,    1,      57,    hoacomay003,       1000,     XDDC<,                '0;1,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,504 , 1000,    1,      57,     Dunglainhe,       1000,     XDDC<,                '0;1,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,512 , 1000,    1,      57,Hoathanhque2001,      10000,     XDDC<,                '0;0,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,779 , 1000,    1,      57,   phunudamdang,       1000,     XDDC<,                '0;1,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,788 , 1000,    1,      57,   khongdikhach,     100000,     XDDC<,                '0;1,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,930 , 1000,    1,      57,Ngocthienthan083,     100000,     XDDC<,                '0;4,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,938 , 1000,    1,      57,      Khacbiamo,       1000,     XDDC<,                '0;4,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,946 , 1000,    1,      57,     Truongdkny,      10000,     XDDC<,                '0;2,00:00:47 14-10-2023
14 Oct 2023, 00:00:47,953 , 1000,    1,      57,    TrangChiaki,     100000,     XDDC<,                '0;0,00:00:47 14-10-2023
14 Oct 2023, 00:00:48,079 , 1000,    1,      57,      Bellanita,       1000,     XDDC<,                '0;1,00:00:48 14-10-2023
